word,normalized_word,dataset,original_label,video_path,original_filename,signer,split,fps,resolution,duration,license,paper,repository,download_url,sha256,phash,quality_score,duplicate_status,review_status
she,she,ISL500,she,ISL_DATASET\she\she__ISL500__00365__She__session100__clip002.mp4,She__session100__clip002.mp4,User011,,30.0,854x480,3.7,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,f8fa5c74891bb3b172214cc9d3dc1d699ca26982726bd31248399db8ead98111,f7e7e7e7e3e3e3e3,1.0,unique,accepted
sister,sister,ISL500,sister,ISL_DATASET\sister\sister__ISL500__00366__Sister__session109__clip000.mp4,Sister__session109__clip000.mp4,User011,,30.0,854x480,5.033333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,6f0af0467b6276e41994fdebc9f818e029d96830f02af5b872af248999f5aef2,e6f7f1f0e0c0e0e0,1.0,unique,accepted
sit,sit,ISL500,sit,ISL_DATASET\sit\sit__ISL500__00367__Sit__session109__clip001.mp4,Sit__session109__clip001.mp4,User011,,30.0,854x480,4.8,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e21041298b435df7dde98973aaa5717bc7c0917c7d469133d69b6abea9c342e5,e6f7f1f0c0c0e0e0,1.0,unique,accepted
student,student,ISL500,student,ISL_DATASET\student\student__ISL500__00368__Student__session117__clip001.mp4,Student__session117__clip001.mp4,User011,,30.0,854x480,4.366667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,8edc6e183f79691c04da7c7d7417772de8871568523b366fcc88ee0105d8803a,f0f0f0f0e0e0f0f0,1.0,unique,accepted
teacher,teacher,ISL500,teacher,ISL_DATASET\teacher\teacher__ISL500__00369__Teacher__session118__clip012.mp4,Teacher__session118__clip012.mp4,User011,,30.0,854x480,4.3,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,b8242b62c65095216d3015ea9cd0af0d04c11ce200195b5a9c3a38d573af0c6e,e0f4f0f0e0e0e0f0,1.0,unique,accepted
tea,tea,ISL500,tea,ISL_DATASET\tea\tea__ISL500__00370__Tea__session118__clip011.mp4,Tea__session118__clip011.mp4,User011,,30.0,854x480,4.6,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,f5fc935e02d808e16433647e456de280f1a23f6a055c5b1292009625b85412a3,e4f6f6f2e0c0e0f0,1.0,unique,accepted
thank you,thank you,ISL500,thank you,ISL_DATASET\thank_you\thank_you__ISL500__00371__Thankyou__session119__clip002.mp4,Thankyou__session119__clip002.mp4,User011,,30.0,854x480,3.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,94a7897862b501ae14384d7e240c8c1f891708da560b154b3a031e06ad258305,e0f4f0f0e0c0e0e0,1.0,unique,accepted
today,today,ISL500,today,ISL_DATASET\today\today__ISL500__00372__Today__session119__clip014.mp4,Today__session119__clip014.mp4,User011,,30.0,854x480,3.933333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dc8447e3957749d150a88ebdcc04cf7570396fd660877defffe20d312ff9a670,e0f0f0f0e0e0f0f0,1.0,unique,accepted
water,water,ISL500,water,ISL_DATASET\water\water__ISL500__00373__Water__session127__clip006.mp4,Water__session127__clip006.mp4,User011,,30.0,854x480,3.966667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e4e8003d99d61539d08e15a98e8dadb7900558d8c1dd90ebd903d806ff351ee9,e4f6f6f0e0c0e0e0,1.0,unique,accepted
what,what,ISL500,what,ISL_DATASET\what\what__ISL500__00374__What__session133__clip002.mp4,What__session133__clip002.mp4,User011,,30.0,854x480,3.666667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,b4f72183e459d8e21fece151d06b63ee85c38347c2797eeb1e422a524efab2e3,e4f6e6f0e0c0e0e0,1.0,unique,accepted
where,where,ISL500,where,ISL_DATASET\where\where__ISL500__00375__Where__session133__clip003.mp4,Where__session133__clip003.mp4,User011,,30.0,854x480,4.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,04ca96613fadbe54afb86c351f470c9711bd792364f0f5e04b417d1d144fcd56,e4f6e6e2e0c0c0e0,1.0,unique,accepted
yes,yes,ISL500,yes,ISL_DATASET\yes\yes__ISL500__00376__Yes__session133__clip016.mp4,Yes__session133__clip016.mp4,User011,,30.0,854x480,4.1,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,3fc1ea8b56140835aca921c347cecd319a04be15e2adf1a847838e9fc4e5a773,e4f6f6f0e0c0e0e0,1.0,unique,accepted
you,you,ISL500,you,ISL_DATASET\you\you__ISL500__00377__You__session133__clip018.mp4,You__session133__clip018.mp4,User011,,30.0,854x480,3.733333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a5262474aad25cd25054178379936a5d7394ad01dd116eeafe954ab9ca6c510b,e4f6f6f0e0c0e0e0,1.0,unique,accepted
drink,drink,ISL500,drink,ISL_DATASET\drink\drink__ISL500__00378__Drink__session231__clip006.mp4,Drink__session231__clip006.mp4,User012,,30.0,854x480,2.933333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,eaf8b45a1132223cd2425946a131f6bc24c2f6edd6cc87e811adf4f901828ae4,e3e3e7c7c7cfde5c,1.0,unique,accepted
eat,eat,ISL500,eat,ISL_DATASET\eat\eat__ISL500__00379__Eat__session249__clip004.mp4,Eat__session249__clip004.mp4,User012,,30.0,854x480,3.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dfdfd92b476d9765ef65f746211f24d9d3166e589e867b2714b4aa75f511d6ca,f3f3f3f3f3f76f26,1.0,unique,accepted
father,father,ISL500,father,ISL_DATASET\father\father__ISL500__00380__Father__session231__clip012.mp4,Father__session231__clip012.mp4,User012,,30.0,854x480,3.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c433140fbdd8e2eef253f57a6ffd11da3e9f6ecb12874e2576026008f3c22317,e3e3e7d7d79f9e3c,1.0,unique,accepted
food,food,ISL500,food,ISL_DATASET\food\food__ISL500__00381__Food__session217__clip003.mp4,Food__session217__clip003.mp4,User012,,30.0,854x480,3.8,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,20ad550f4f8de993ccab5d512418f9709cdb170ef5cc7d5dffc8b996f7d5a015,e3f3f7f7f767660c,1.0,unique,accepted
friend,friend,ISL500,friend,ISL_DATASET\friend\friend__ISL500__00382__Friend__session319__clip006.mp4,Friend__session319__clip006.mp4,User012,,30.0,854x480,5.333333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,cb6d6872d78fd584b3692462505e2506150ad1f0a05a33724a57605b4ac1c231,e3f3f3f7e7e7e363,1.0,unique,accepted
go,go,ISL500,go,ISL_DATASET\go\go__ISL500__00383__Go__session305__clip001.mp4,Go__session305__clip001.mp4,User012,,30.0,854x480,4.066667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c5a2e3926b946bbb2956da2cff6eb2d869d1c485e3163fb693807f43f1989888,f3f3f3c7cfcf5f1a,1.0,unique,accepted
hello,hello,ISL500,hello,ISL_DATASET\hello\hello__ISL500__00384__Hello__session105__clip008.mp4,Hello__session105__clip008.mp4,User012,,30.0,854x480,3.7,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,d4760f0dd66c69e26e009f5d9ed33904ec78ae9d82c5bb22b69bf9b7e9cb168a,e7e7c7d7d79f1f0a,1.0,unique,accepted
help,help,ISL500,help,ISL_DATASET\help\help__ISL500__00385__Help__session105__clip009.mp4,Help__session105__clip009.mp4,User012,,30.0,854x480,3.533333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,903838968e61e169664dc55c867d03e786811786dc97017d37ef17dce0bae110,e3f7f7f7f7f72722,1.0,unique,accepted
he,he,ISL500,he,ISL_DATASET\he\he__ISL500__00386__He__session105__clip002.mp4,He__session105__clip002.mp4,User012,,30.0,854x480,3.866667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,fe74067e48c7723549b789b2c111f79aca265ae9061a38b26b79e8918a7adfbf,c7e7e7e7f3f76b2a,1.0,unique,accepted
market,market,ISL500,market,ISL_DATASET\market\market__ISL500__00387__Market__session131__clip000.mp4,Market__session131__clip000.mp4,User012,,30.0,854x480,4.366667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a99eaa960a87c6adffbb519a2966099325ff10de8f31fe42ad8c55fa4721c56b,e7e7e7e7f7ffca48,1.0,unique,accepted
mother,mother,ISL500,mother,ISL_DATASET\mother\mother__ISL500__00388__Mother__session136__clip001.mp4,Mother__session136__clip001.mp4,User012,,30.0,854x480,3.4,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,724608a98c1911a03a45e9613add5a3a2e7eafef53880be03e9c5d6631f56863,e7e7e7c7d79f1f1c,1.0,unique,accepted
no,no,ISL500,no,ISL_DATASET\no\no__ISL500__00389__No__session145__clip005.mp4,No__session145__clip005.mp4,User012,,30.0,854x480,3.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,9e7fd330aedde89011e65c836e21ab53cb9b7260500295a382f91cebbdc5a195,e7e7f7c7c7cf1f1e,1.0,unique,accepted
please,please,ISL500,please,ISL_DATASET\please\please__ISL500__00390__Please__session159__clip001.mp4,Please__session159__clip001.mp4,User012,,30.0,854x480,4.1,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,3a7d87b073cd738165d037b3c2c7d54231f1f9e8756831f4ff46e7b8e08ccd57,e7e7e7e7e7672726,1.0,unique,accepted
school,school,ISL500,school,ISL_DATASET\school\school__ISL500__00391__School__session169__clip001.mp4,School__session169__clip001.mp4,User012,,30.0,854x480,3.8,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,f7c07052d30ca1d3d1b922e621f266d0a4c917b18a4b857bc88042e69adc535f,f7e7e7f7e7e3e36b,1.0,unique,accepted
she,she,ISL500,she,ISL_DATASET\she\she__ISL500__00392__She__session170__clip002.mp4,She__session170__clip002.mp4,User012,,30.0,854x480,3.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,7148c0d03af3948c2f0dce49b2f7bc506dc3ae5488a266327e06e4e24277bc41,efe7e7e7e3e3f367,1.0,unique,accepted
sister,sister,ISL500,sister,ISL_DATASET\sister\sister__ISL500__00393__Sister__session173__clip001.mp4,Sister__session173__clip001.mp4,User012,,30.0,854x480,3.233333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,d9d01649a15456e3d6099c369427f9323be94e20b27820ba94fd04956b11baf6,f7e3f3f797b73f1e,1.0,unique,accepted
sit,sit,ISL500,sit,ISL_DATASET\sit\sit__ISL500__00394__Sit__session173__clip002.mp4,Sit__session173__clip002.mp4,User012,,30.0,854x480,3.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a35d6cc9d9bdaca37ff9117828ebd87d60224475e65f2186ce1c463b634b4d7c,f7e3f3f7f7c5dd1c,1.0,unique,accepted
student,student,ISL500,student,ISL_DATASET\student\student__ISL500__00395__Student__session178__clip000.mp4,Student__session178__clip000.mp4,User012,,30.0,854x480,3.166667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,599bef286a05360e9f5341312e3678ae2357fba4cad37334c754d99cf8b97d31,e3f3f3f7f737270e,1.0,unique,accepted
teacher,teacher,ISL500,teacher,ISL_DATASET\teacher\teacher__ISL500__00396__Teacher__session183__clip000.mp4,Teacher__session183__clip000.mp4,User012,,30.0,854x480,3.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,ff6201051e0321ab05936d0d5ece072eeda87764a2f23814092f06bde80d652b,e3f3f7f7f777660c,1.0,unique,accepted
tea,tea,ISL500,tea,ISL_DATASET\tea\tea__ISL500__00397__Tea__session182__clip004.mp4,Tea__session182__clip004.mp4,User012,,30.0,854x480,3.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,67c07db3ec28db9251d142e6531f140aedefd98fac7fd10c6134ceabe304af98,e3e3e3e7d71f1f1e,1.0,unique,accepted
thank you,thank you,ISL500,thank you,ISL_DATASET\thank_you\thank_you__ISL500__00398__Thankyou__session186__clip000.mp4,Thankyou__session186__clip000.mp4,User012,,30.0,854x480,2.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,26e21a6ea46204876bef6884fbba86f76e9ce4af5dbfa79c67f576b00ffc9c89,f3f3f7f7f3736128,1.0,unique,accepted
today,today,ISL500,today,ISL_DATASET\today\today__ISL500__00399__Today__session190__clip002.mp4,Today__session190__clip002.mp4,User012,,30.0,854x480,3.3,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,66e7d08ef3eb4084b26f79649ce7894daf4c100abefa479984d225810a536083,e7e7e7c7871f3f3e,1.0,unique,accepted
water,water,ISL500,water,ISL_DATASET\water\water__ISL500__00400__Water__session208__clip003.mp4,Water__session208__clip003.mp4,User012,,30.0,854x480,3.133333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dd4cd277f4d0b6f197bbfa2cbb35733f63d365b79e16695548f14e3fe0688ddc,e3e3e7e7e76f4e0c,1.0,unique,accepted
what,what,ISL500,what,ISL_DATASET\what\what__ISL500__00401__What__session212__clip000.mp4,What__session212__clip000.mp4,User012,,30.0,854x480,3.033333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,6098606248b117a1cc1d7a35336ba25b6db640c9c4086b16f7bfdbbe25aadb76,e3f3f7f7f74f2e2c,1.0,unique,accepted
where,where,ISL500,where,ISL_DATASET\where\where__ISL500__00402__Where__session212__clip001.mp4,Where__session212__clip001.mp4,User012,,30.0,854x480,3.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,3beb5d963fb84f6b46c2b898d6142b92f647e65e257c2bd17b5d86cb853e7ae0,e3f3f7f7c74f2e0c,1.0,unique,accepted
yes,yes,ISL500,yes,ISL_DATASET\yes\yes__ISL500__00403__Yes__session213__clip009.mp4,Yes__session213__clip009.mp4,User012,,30.0,854x480,3.2,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,be14f1ca6e41b092491bd66cf269a8bac1f1f076cd883f020164f41bbac03caa,f3f3f3f7e74f1f1c,1.0,unique,accepted
you,you,ISL500,you,ISL_DATASET\you\you__ISL500__00404__You__session213__clip011.mp4,You__session213__clip011.mp4,User012,,30.0,854x480,3.066667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,b057cd588b9e08ac967930399fe702932c8d35150ca4235c8beae20bb74f7eb8,e3f3f3f7e767672e,1.0,unique,accepted
drink,drink,ISL500,drink,ISL_DATASET\drink\drink__ISL500__00405__Drink__session188__clip007.mp4,Drink__session188__clip007.mp4,User013,,30.0,854x480,3.466667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,eeb118ed0d84c50b1daf4d6ad0db98f56b0b3efda1e1fe0cd05ec077899d289d,f3e3f3d38782e2e0,1.0,unique,accepted
eat,eat,ISL500,eat,ISL_DATASET\eat\eat__ISL500__00406__Eat__session199__clip015.mp4,Eat__session199__clip015.mp4,User013,,30.0,854x480,4.133333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,f983e48a7bc68f192d6b8dbc0ad1fc503c5418df61b91ebeceed737ed10d3d28,e7e7e7e7e7e2c0c0,1.0,unique,accepted
father,father,ISL500,father,ISL_DATASET\father\father__ISL500__00407__Father__session188__clip013.mp4,Father__session188__clip013.mp4,User013,,30.0,854x480,2.7,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,7e54ecb7420bc01abd2acf91181aaf59e4cb83e7aea5af3d5db47224bb126a98,f3f3f7e7c7c2c280,1.0,unique,accepted
food,food,ISL500,food,ISL_DATASET\food\food__ISL500__00408__Food__session175__clip002.mp4,Food__session175__clip002.mp4,User013,,30.0,854x480,4.2,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,dd6465c720a740360f9b6505d491cf58b453dab822528c973d3e257d7f8c3cf2,e7e7e7e7e7c2c080,1.0,unique,accepted
friend,friend,ISL500,friend,ISL_DATASET\friend\friend__ISL500__00409__Friend__session296__clip001.mp4,Friend__session296__clip001.mp4,User013,,30.0,854x480,5.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4939337b82bc0948709f9488a89240523243417c079b5b27148d206551f5bbe2,ffe7e7e7e7c3c3c2,1.0,unique,accepted
go,go,ISL500,go,ISL_DATASET\go\go__ISL500__00410__Go__session264__clip001.mp4,Go__session264__clip001.mp4,User013,,30.0,854x480,3.933333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,69d7e211852a2387e041270a52bbade939d01eaf36238dadccc537441e7a862d,f7f3f7f7e3c18101,1.0,unique,accepted
hello,hello,ISL500,hello,ISL_DATASET\hello\hello__ISL500__00411__Hello__session238__clip005.mp4,Hello__session238__clip005.mp4,User013,,30.0,854x480,4.933333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,4959b317d2af14134a31ed022167932128e8f93c3cb5472524f5084089575776,b7d3f3f3e382c0e0,1.0,unique,accepted
help,help,ISL500,help,ISL_DATASET\help\help__ISL500__00412__Help__session230__clip002.mp4,Help__session230__clip002.mp4,User013,,30.0,854x480,5.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a803130cd9f7326e5f42e36f66a190955376ca8a5430d784021d86d66b111eaf,f3f3f3f3e3e2c0c0,1.0,unique,accepted
he,he,ISL500,he,ISL_DATASET\he\he__ISL500__00413__He__session279__clip002.mp4,He__session279__clip002.mp4,User013,,30.0,854x480,4.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,8312bdfb8fdeddf77d0aa680f32afe42c689567cf6cee954778b4a04befb318e,efcfcfefc7c3c3c3,1.0,unique,accepted
market,market,ISL500,market,ISL_DATASET\market\market__ISL500__00414__Market__session119__clip000.mp4,Market__session119__clip000.mp4,User013,,30.0,854x480,5.533333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,9006b8cc5735879caa255dc206e1ab6da4b38690f4e76ea83d9438423787e9c4,e7e7e7e7e3e3c381,1.0,unique,accepted
mother,mother,ISL500,mother,ISL_DATASET\mother\mother__ISL500__00415__Mother__session121__clip003.mp4,Mother__session121__clip003.mp4,User013,,30.0,854x480,4.0,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,c44012275d0155822b0ba82135087b87938440e5231ef4775f1baf424c57837a,f7e7f7f7c3c3c3c3,1.0,unique,accepted
no,no,ISL500,no,ISL_DATASET\no\no__ISL500__00416__No__session125__clip005.mp4,No__session125__clip005.mp4,User013,,30.0,854x480,3.266667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a11f852eed3f782a405bea4155d2ad7c6ca6a24dc6026aa6594ebc9d5db72cfd,e7e7f7e7c3c3c383,1.0,unique,accepted
please,please,ISL500,please,ISL_DATASET\please\please__ISL500__00417__Please__session130__clip003.mp4,Please__session130__clip003.mp4,User013,,30.0,854x480,4.7,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,9e412201999bed07a0c384d5fc7e3691ac924351997c890e35a75a74a7385feb,f3f3f3f7e3e3e383,1.0,unique,accepted
school,school,ISL500,school,ISL_DATASET\school\school__ISL500__00418__School__session140__clip002.mp4,School__session140__clip002.mp4,User013,,30.0,854x480,4.8,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,a2d81ac1808079df5d1468baf9f2db157b4a42190bf925e7e05a5c30ae13d4f1,e7e7e7e7e7c3c3c3,1.0,unique,accepted
she,she,ISL500,she,ISL_DATASET\she\she__ISL500__00419__She__session144__clip001.mp4,She__session144__clip001.mp4,User013,,30.0,854x480,5.733333,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,e11277bab620e241434495826a4a59e731f70cca5e3705bae608e48e3afc905d,ffcfcfcfcfc6c2c0,1.0,unique,accepted
sister,sister,ISL500,sister,ISL_DATASET\sister\sister__ISL500__00420__Sister__session146__clip001.mp4,Sister__session146__clip001.mp4,User013,,30.0,854x480,5.566667,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,65f4fbb4a4b1d1d446362a614ac833b37b756b5af527f7317df7ee9d7ba0141f,f7f3f3e3e3c2c0c0,1.0,unique,accepted
sit,sit,ISL500,sit,ISL_DATASET\sit\sit__ISL500__00421__Sit__session146__clip002.mp4,Sit__session146__clip002.mp4,User013,,30.0,854x480,4.2,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,67c99006c49847a18ac78bc7b5169e19b388df7386d1446c9e0ea16be0d9e918,f7e7e7f7e7e2c2c0,1.0,unique,accepted
student,student,ISL500,student,ISL_DATASET\student\student__ISL500__00422__Student__session152__clip002.mp4,Student__session152__clip002.mp4,User013,,30.0,854x480,3.9,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,6c681131972eb70433f631b15b4443ac5c4e77203033b1de963d1e756139faad,fff7e3f7f3c2c0c0,1.0,unique,accepted
teacher,teacher,ISL500,teacher,ISL_DATASET\teacher\teacher__ISL500__00423__Teacher__session156__clip004.mp4,Teacher__session156__clip004.mp4,User013,,30.0,854x480,4.5,see HF card,,https://huggingface.co/datasets/ISL500/ISL-DATA,https://huggingface.co/datasets/ISL500/ISL-DATA,7e16ec4d5eb1a3a1aad112e41f70e3b3c48217582d06c393c87b33a721e3e04c,f7e7f7f7e7e2c2c0,1.0,unique,accepted
